Client_Id,Job,Marital_Status,Qualifications,Age,Country,Name,Gender
46021312,job,single,university.degree,36,Germany,Wright,Female
46021303,housemaid,divorced,high.school,39,Germany,Ulyanova,Female
46020325,services,married,basic.9y,30,France,Steiner,Male
46020310,services,married,basic.9y,35,Spain,Akabueze,Female
46020297,admin.,married,basic.4y,60,France,Aleksandrova,Male
46019910,services,married,basic.9y,35,Germany,Pinto,Female
46019809,services,single,university.degree,38,France,Griffiths,Male
46019695,admin.,divorced,professional.course,57,France,McNeil,Female
46019688,blue-collar,divorced,unknown,44,France,Bruno,Male
46019685,technician,married,basic.9y,40,France,Johnson,Female
46019666,services,divorced,basic.9y,46,Germany,Okorie,Male
46019642,blue-collar,married,professional.course,50,France,Moen,Male
46019487,services,married,university.degree,45,Spain,McGuigan,Male
46019481,blue-collar,married,basic.6y,57,France,Fancher,Male
46019476,housemaid,single,basic.6y,35,France,Matthews,Male
46019340,blue-collar,married,basic.6y,38,Spain,Kaeppel,Female
46019323,retired,divorced,high.school,30,France,Shih,Female
46019292,blue-collar,divorced,high.school,25,France,Yudina,Female
46019264,blue-collar,single,university.degree,52,Spain,Akabueze,Female
46019260,blue-collar,single,university.degree,37,Spain,Kornilova,Male
46019249,management,divorced,high.school,60,France,Ozioma,Female
46019185,unemployed,married,basic.4y,42,Spain,Su,Female
46019182,blue-collar,married,professional.course,37,Germany,Jamison,Female
46019164,retired,married,high.school,43,Spain,Esposito,Male
46019155,technician,unknown,high.school,33,Spain,Hardiman,Female
46019140,admin.,married,professional.course,32,France,Woodard,Male
46019129,technician,married,professional.course,41,Germany,Chienezie,Male
46019109,technician,married,basic.6y,37,Spain,Okwuadigbo,Male
46019102,self-employed,married,basic.9y,39,France,Chineze,Male
45412230,technician,married,high.school,36,Germany,O'Brien,Female
45412027,unknown,married,basic.6y,38,France,Tao,Female
38050885,admin.,married,high.school,33,France,Mao,Male
36508983,technician,divorced,high.school,41,France,Buckland,Female
45744041,blue-collar,married,basic.4y,58,Germany,Flannery,Male
45845001,management,single,basic.9y,44,France,Jamieson,Male
45411148,job,married,basic.9y,36,France,Swift,Male
45161578,housemaid,married,high.school,33,Germany,Doherty,Male
44841307,services,married,professional.course,30,France,Payne,Male
45761362,services,married,basic.9y,44,Germany,Genovese,Female
44486409,admin.,married,high.school,32,France,Lucciano,Male
45792733,services,married,basic.9y,38,France,Rowley,Male
45186527,services,married,professional.course,41,France,Hsing,Male
43203476,admin.,married,basic.9y,40,Spain,Vincent,Female
45769224,blue-collar,married,basic.6y,33,France,Pearce,Male
45671146,technician,single,university.degree,28,France,Lamb,Male
45670836,services,married,basic.4y,46,Spain,Riley,Male
41650385,blue-collar,married,university.degree,35,Spain,Honore,Male
45831805,services,married,university.degree,40,France,Blackburn,Female
45570278,blue-collar,married,high.school,36,France,Endrizzi,Male
45245792,housemaid,married,university.degree,38,Spain,Duncan,Female
44353029,blue-collar,married,high.school,36,France,Macarthur,Female
46038222,retired,married,high.school,40,Germany,Gould,Male
46036062,blue-collar,married,basic.9y,31,Spain,Medvedev,Female
46035982,blue-collar,married,professional.course,47,France,Sholes,Female
46035903,blue-collar,single,professional.course,35,Spain,Shaw,Male
46026268,management,single,university.degree,29,France,Ts'ai,Male
46026254,unemployed,single,high.school,29,Spain,Rolon,Female
46026211,blue-collar,married,university.degree,35,France,Reid,Male
46015077,retired,single,basic.6y,33,Germany,Chinwendu,Male
45956393,technician,divorced,university.degree,41,France,Fu,Male
45955814,admin.,married,university.degree,54,Spain,Mackenzie,Male
45955635,technician,single,university.degree,31,France,Bligh,Female
45922957,technician,married,university.degree,55,France,Davidson,Female
45920810,self-employed,married,high.school,38,Germany,Lamble,Female
45848964,technician,married,high.school,41,France,Moore,Female
45275400,unknown,married,university.degree,49,Germany,Jose,Female
45275299,admin.,married,high.school,39,Spain,Trevisani,Female
45275207,technician,divorced,professional.course,34,France,Schofield,Female
45275176,blue-collar,divorced,high.school,39,France,Stewart,Female
45274957,management,married,high.school,37,Spain,Jamieson,Female
45273812,job,married,high.school,45,France,Howard,Male
45405588,housemaid,married,university.degree,49,Germany,Onwuamaeze,Male
40564596,services,married,basic.4y,43,Germany,D'Albertis,Male
45662979,services,married,high.school,40,France,Brooks,Female
44393956,admin.,married,university.degree,42,Spain,Gordon,Male
46008413,services,single,high.school,47,Spain,Nwachukwu,Male
46017028,services,married,university.degree,56,Germany,Chinweike,Female
46017029,admin.,married,university.degree,43,Germany,Simpkinson,Female
46006714,blue-collar,married,basic.9y,34,Spain,Walker,Female
46006713,technician,divorced,university.degree,29,Spain,Diribe,Male
46006715,services,married,university.degree,53,France,Trentini,Male
45958603,blue-collar,married,basic.9y,50,Spain,Conway,Female
45947601,services,married,university.degree,51,Spain,Maslow,Female
45935742,blue-collar,single,high.school,20,France,Clark,Male
45935741,housemaid,married,professional.course,41,France,L?,Female
45935740,blue-collar,married,basic.9y,47,France,Swadling,Male
45924805,retired,married,professional.course,48,France,Gallo,Female
45778964,blue-collar,married,university.degree,29,Spain,Onyemachukwu,Female
45556016,blue-collar,single,professional.course,28,Germany,Samoylova,Male
44842329,blue-collar,single,professional.course,31,France,Dickson,Female
45924231,management,single,basic.6y,29,Germany,He,Male
45909552,unemployed,married,basic.4y,42,Germany,P'an,Female
35102830,blue-collar,single,basic.6y,40,Germany,Leak,Male
40900836,retired,married,university.degree,33,Germany,Artemieva,Male
44953267,technician,single,professional.course,33,Spain,Frost,Female
46033168,admin.,divorced,basic.6y,34,Germany,Warner,Female
46031728,technician,married,high.school,36,France,Kennedy,Male
45983441,technician,married,university.degree,35,Germany,Ifeatu,Female
44815307,self-employed,divorced,professional.course,38,France,Evans,Male
45741182,technician,single,basic.9y,31,France,Chu,Male
44474408,unknown,married,basic.6y,30,Germany,Hsueh,Female
44394033,admin.,single,university.degree,42,Spain,Shih,Female
39123444,technician,single,high.school,27,France,Fan,Male
36065553,blue-collar,single,high.school,39,France,Whiddon,Female
30176972,management,married,high.school,38,France,Onyekachukwu,Female
45655744,job,married,university.degree,30,Germany,Ermakova,Male
45655631,housemaid,married,university.degree,52,France,Marino,Male
45955795,services,married,high.school,38,France,Niu,Female
45384801,services,married,basic.9y,54,Spain,Manna,Female
45781491,admin.,single,university.degree,29,France,Onyemere,Male
39608594,services,married,basic.9y,32,Germany,Archer,Male
44752730,services,married,high.school,28,France,Mitchell,Female
45977102,admin.,married,high.school,30,Germany,Everingham,Female
45977029,blue-collar,married,professional.course,44,France,Huie,Male
45975363,technician,married,basic.4y,37,France,Crowther,Female
45892869,services,married,professional.course,48,Spain,Swift,Female
45958002,blue-collar,married,professional.course,25,France,Skelton,Male
45929708,services,married,basic.4y,49,France,White,Female
45911391,blue-collar,married,university.degree,60,France,Giordano,Female
45832428,housemaid,single,high.school,29,France,Bateson,Male
45263219,blue-collar,married,basic.9y,55,Germany,Hu,Male
45259159,retired,married,basic.9y,41,Spain,Day,Female
44807703,blue-collar,single,high.school,39,France,Beneventi,Male
44671687,blue-collar,married,high.school,39,Spain,Elizabeth,Male
44247692,blue-collar,married,university.degree,31,Spain,Atkins,Male
43819633,management,married,high.school,38,Germany,Serrano,Female
43819613,unemployed,married,university.degree,32,France,Willis,Male
43819654,blue-collar,divorced,basic.6y,53,Germany,Stevenson,Male
45980381,retired,married,high.school,37,France,Ch'ien,Male
43819592,technician,married,professional.course,34,Germany,Cunningham,Female
45980363,admin.,married,high.school,31,France,Stephens,Female
45837603,technician,married,high.school,39,France,Gordon,Male
45837591,technician,married,high.school,39,France,Bevan,Female
45837565,self-employed,married,high.school,39,France,Mashman,Female
45837444,technician,married,high.school,37,Germany,Tu,Female
45404457,unknown,married,basic.4y,30,France,Milanesi,Female
45388888,admin.,married,professional.course,32,Germany,Romano,Female
45258955,technician,married,basic.9y,37,Germany,Goliwe,Female
45144885,blue-collar,married,university.degree,27,France,Hsueh,Male
44863243,management,unknown,university.degree,32,France,Gray,Female
44679762,job,single,basic.9y,33,France,Wright,Female
44200013,housemaid,single,basic.4y,47,France,Chiemeka,Female
43927612,services,married,basic.9y,40,Germany,Chung,Female
43819626,services,married,basic.4y,38,France,Pinto,Male
43759521,admin.,married,high.school,33,Germany,Kellway,Male
43584431,services,married,university.degree,54,France,Sopuluchi,Male
42867083,services,married,high.school,51,Germany,Spitzer,Female
42799433,admin.,single,basic.9y,41,France,Potter,Female
41090850,blue-collar,married,high.school,51,Spain,Matthews,Female
40783009,technician,married,high.school,55,France,Nicholls,Male
40543815,services,single,high.school,39,France,McDonald,Male
39414425,blue-collar,married,basic.9y,37,Germany,Fiorentini,Male
37779030,services,married,basic.9y,39,Spain,Kovalyova,Male
37778998,blue-collar,married,university.degree,33,France,Miah,Female
44394110,housemaid,married,university.degree,33,France,Builder,Male
46028329,blue-collar,married,university.degree,59,Spain,Baddeley,Female
45985438,retired,married,basic.9y,55,France,Hu,Male
45880486,blue-collar,married,basic.9y,53,France,Hs?,Female
45880487,blue-collar,married,basic.6y,36,France,Ford,Male
45878973,blue-collar,married,high.school,40,Spain,Todd,Female
45083253,management,single,professional.course,37,Germany,Johnston,Male
45830510,unemployed,divorced,high.school,56,Germany,Obiajulu,Male
44394188,blue-collar,married,high.school,32,Spain,Azubuike,Male
45461471,retired,married,basic.9y,38,France,Padovesi,Male
45944571,technician,married,high.school,28,France,Farmer,Male
45882029,admin.,married,basic.9y,30,Spain,Ignatieff,Female
44908317,technician,married,basic.4y,45,France,Lu,Female
43264991,technician,married,high.school,60,France,Artemiev,Female
45196390,self-employed,single,university.degree,32,Spain,Okonkwo,Female
45961449,technician,single,basic.9y,39,France,Dore,Male
30788438,unknown,married,basic.4y,56,Germany,T'ang,Male
44752850,admin.,married,basic.9y,31,Spain,Ashbolt,Male
44752210,technician,single,high.school,20,Spain,Bazarova,Male
44897932,blue-collar,married,basic.6y,42,Spain,Buccho,Male
44394265,management,married,university.degree,46,France,Burn,Female
43008162,job,single,university.degree,28,France,Andreyev,Female
45919283,housemaid,single,university.degree,41,Germany,Endrizzi,Female
45578484,services,divorced,basic.9y,33,Germany,Brown,Female
45530827,services,married,university.degree,43,France,Nock,Female
45476816,admin.,married,university.degree,43,Germany,Okeke,Female
44593808,services,married,high.school,47,Spain,Cunningham,Male
44561523,services,single,professional.course,24,France,Kelley,Male
44461154,admin.,married,basic.4y,31,Spain,Wilson,Male
44373214,blue-collar,divorced,high.school,25,France,Woods,Male
43852788,technician,married,basic.6y,35,France,McFarland,Male
43348793,services,married,basic.4y,58,France,Cisneros,Male
36807330,blue-collar,married,professional.course,35,France,Borchgrevink,Female
39636408,services,married,basic.9y,35,Germany,Rozhkova,Male
45144843,blue-collar,married,high.school,25,Germany,Bradley,Female
44430246,housemaid,married,basic.4y,31,France,Obialo,Male
45844821,blue-collar,married,basic.9y,39,Spain,Hudson,Female
45831430,retired,married,basic.6y,39,France,Veltri,Female
45831368,blue-collar,married,basic.9y,37,Germany,Mazzanti,Male
45764228,blue-collar,divorced,professional.course,36,Germany,Thorpe,Male
45764045,blue-collar,married,high.school,45,Germany,Golibe,Female
45734051,management,married,basic.9y,30,France,Udinesi,Male
45733659,unemployed,married,high.school,60,France,Stewart,Male
45335361,blue-collar,divorced,university.degree,37,France,Curtis,Female
45335320,retired,single,high.school,28,Spain,Hayden,Female
45333777,technician,married,basic.9y,45,France,H?,Male
44377843,admin.,single,basic.9y,31,France,Campbell,Female
44394574,technician,single,professional.course,49,Spain,Green,Male
24894894,technician,married,basic.4y,46,Germany,P'eng,Male
44394497,self-employed,divorced,university.degree,36,France,Cremonesi,Female
24894870,technician,divorced,professional.course,33,Germany,Liang,Female
44394342,unknown,single,high.school,27,Germany,Gough,Female
44394419,admin.,married,university.degree,60,Spain,Bates,Male
44119212,technician,married,university.degree,60,Spain,Padovesi,Female
45635339,blue-collar,single,high.school,27,Spain,Yin,Female
44752787,management,married,high.school,39,France,Kharlamov,Female
45396555,job,married,high.school,39,France,Nicholls,Female
45110556,housemaid,single,basic.4y,35,Spain,Burns,Male
38370843,services,single,high.school,56,Spain,Fleming,Female
38370844,services,married,university.degree,39,France,Watson,Male
44394729,admin.,married,basic.9y,35,France,Obiajulu,Male
44394651,services,divorced,high.school,35,France,Han,Female
45923649,services,married,unknown,58,Germany,Ferguson,Female
44394806,admin.,single,university.degree,29,Spain,Tao,Male
45374235,blue-collar,married,high.school,32,Spain,Le Grand,Male
45971617,technician,married,university.degree,35,France,Valdez,Female
45971619,services,married,high.school,26,Spain,Cunningham,Male
45971620,blue-collar,married,professional.course,31,Spain,Godfrey,Male
45971621,services,married,basic.6y,33,Spain,Mai,Male
44394883,blue-collar,divorced,basic.9y,39,France,Walker,Male
39823687,housemaid,married,basic.6y,49,Spain,Pirozzi,Female
44442417,blue-collar,married,high.school,31,France,Feng,Male
44232520,retired,married,high.school,31,France,Akabueze,Male
45789449,blue-collar,married,basic.4y,49,Germany,Robson,Male
44395038,blue-collar,married,basic.4y,49,France,Yevdokimova,Male
46019128,blue-collar,married,basic.9y,31,Germany,Ijendu,Male
44394960,management,married,basic.9y,36,Germany,Colombo,Female
45325825,unemployed,married,professional.course,52,France,Akubundu,Female
43173934,blue-collar,single,unknown,37,France,Francis,Male
45571226,retired,divorced,basic.9y,40,Spain,Marshall,Male
44752725,technician,single,basic.4y,36,Germany,Rhodes,Male
43474805,admin.,single,professional.course,34,France,Y?,Female
44447502,technician,single,university.degree,39,France,Bell,Male
31826495,technician,single,university.degree,39,Spain,Kerr,Male
45861265,self-employed,divorced,university.degree,58,France,Jideofor,Female
38730815,technician,married,high.school,56,France,Robertson,Female
45664783,unknown,single,basic.9y,29,Spain,Kao,Male
45862337,admin.,married,high.school,39,Spain,Palmer,Male
45862336,technician,married,professional.course,31,Germany,Mackay,Male
45862335,blue-collar,married,university.degree,60,Spain,Burgmann,Male
45862334,management,married,basic.6y,39,France,Davis,Male
45293340,job,divorced,high.school,49,Germany,Milano,Male
26688248,housemaid,married,high.school,45,Germany,Dellucci,Male
45339564,services,married,high.school,32,Spain,Coles,Male
45471882,services,married,high.school,41,Spain,Gray,Female
45223418,admin.,married,high.school,32,Spain,Macvitie,Male
43577332,services,married,professional.course,46,Spain,Townsend,Female
44817656,services,single,basic.9y,28,Germany,Pope,Female
45174334,admin.,married,basic.9y,51,France,Jensen,Female
42367809,blue-collar,single,high.school,50,Spain,Thomson,Female
44353689,technician,married,professional.course,35,France,Chiazagomekpele,Male
42631364,services,single,high.school,24,Germany,Ozuluonye,Male
46017102,blue-collar,married,basic.9y,51,Germany,Wright,Female
46017103,services,married,university.degree,59,Germany,Lung,Male
46017104,blue-collar,married,professional.course,33,Spain,Lombardo,Female
46017105,housemaid,single,basic.4y,36,Spain,Leonard,Female
45947306,blue-collar,single,high.school,24,France,Johnston,Male
45669497,retired,single,basic.9y,30,France,P'eng,Male
45601638,blue-collar,married,university.degree,49,Spain,Amechi,Female
45220743,blue-collar,married,professional.course,38,France,Fang,Male
43659957,blue-collar,married,university.degree,34,Germany,Docherty,Male
46040662,management,single,professional.course,25,Germany,Horton,Female
45833640,unemployed,married,basic.9y,35,France,Vincent,Male
45833514,blue-collar,married,high.school,43,Germany,Onio,Female
45829986,retired,single,basic.4y,36,Spain,Schiavone,Male
45829982,technician,single,basic.4y,36,Spain,Chandler,Male
45829915,admin.,married,professional.course,37,France,Fiorentino,Male
45829911,technician,married,university.degree,36,France,Butusov,Female
45802574,technician,divorced,high.school,32,France,Wang,Female
45697217,self-employed,single,high.school,33,Germany,Alexeieva,Female
45697212,technician,married,high.school,42,France,Vinogradova,Male
45696915,unknown,married,high.school,37,France,Hughes,Female
45622798,admin.,married,high.school,35,France,Ts'ao,Male
45622786,technician,married,high.school,50,Spain,Bage,Female
45573206,blue-collar,married,high.school,48,Germany,Yudina,Male
45396732,management,single,university.degree,50,Germany,Naquin,Male
45388884,job,divorced,professional.course,39,France,Endrizzi,Male
45388844,housemaid,single,university.degree,33,Germany,Tang,Female
45388833,services,married,high.school,29,France,Schroeder,Male
45124793,services,married,high.school,33,Germany,Swearingen,Female
44738937,admin.,single,university.degree,41,Spain,McGregor,Female
44425350,services,married,basic.4y,46,Germany,Onyeorulu,Male
44115189,services,single,high.school,27,Spain,Clarke,Female
45965209,admin.,single,basic.9y,42,France,Smith,Male
45943638,blue-collar,married,high.school,44,Germany,Kozlova,Female
34900723,technician,married,high.school,37,Germany,Nekrasov,Female
45961688,services,single,high.school,24,France,Olague,Male
45774974,blue-collar,married,basic.6y,30,France,Holt,Male
45867974,services,married,basic.4y,53,France,Olsen,Female
45599412,blue-collar,married,university.degree,36,France,Mazzi,Female
45599382,housemaid,single,high.school,24,France,Niu,Male
45174580,blue-collar,married,high.school,49,France,Graham,Male
44907872,retired,married,high.school,41,Germany,Millar,Male
44395192,blue-collar,married,high.school,40,France,Bell,Female
42905166,blue-collar,married,basic.4y,40,France,Kelly,Female
44395115,blue-collar,married,high.school,49,Spain,T'an,Male
45951082,management,single,high.school,25,Germany,Davila,Male
45666970,unemployed,married,university.degree,34,Spain,Willis,Female
42134668,blue-collar,married,professional.course,34,France,Dumetochukwu,Male
39562457,retired,single,basic.6y,28,Germany,Giles,Male
45596300,technician,married,basic.9y,39,Spain,O'Meara,Male
45612562,admin.,married,professional.course,34,France,Yao,Male
46035214,technician,married,professional.course,36,France,Wallace,Female
46022246,technician,divorced,professional.course,60,France,T'ien,Male
45956196,self-employed,married,high.school,32,France,Ndubueze,Male
45924066,technician,divorced,high.school,40,France,Chukwuraenye,Female
45863597,unknown,married,basic.6y,56,France,K'ung,Male
45853476,admin.,married,professional.course,36,France,Stevenson,Male
45852782,technician,married,university.degree,27,Spain,Marshall,Female
45527860,blue-collar,single,basic.9y,33,France,Hayward,Female
44952117,management,married,professional.course,36,Spain,Tipton,Male
45669542,job,married,basic.4y,47,France,Gibson,Male
45669538,housemaid,married,basic.4y,47,Germany,Fraser,Male
45669508,services,married,basic.9y,40,Spain,Fang,Male
45919488,services,married,basic.9y,30,France,Dubinina,Male
45276102,admin.,married,basic.4y,37,France,Morey,Female
45276039,services,married,professional.course,39,Spain,Todd,Female
45115722,services,married,basic.9y,58,Germany,Forbes,Female
44531595,admin.,married,university.degree,32,Spain,De Salis,Female
44521507,blue-collar,married,basic.9y,34,Spain,Barry,Male
44025534,technician,married,basic.4y,43,Spain,Afamefuna,Male
43675196,services,married,professional.course,30,France,Ibbott,Male
43675103,blue-collar,married,university.degree,52,Germany,Marshall,Female
43273151,services,divorced,basic.9y,46,France,Law,Male
45929298,blue-collar,single,university.degree,32,Germany,Pinto,Male
44395501,housemaid,married,university.degree,53,France,Chinedum,Female
44395424,blue-collar,married,basic.9y,45,Spain,McKay,Female
36583514,retired,married,basic.9y,31,France,Otutodilinna,Female
44395347,blue-collar,married,professional.course,51,France,She,Male
45235415,blue-collar,married,high.school,45,Spain,Pai,Female
44395269,blue-collar,married,high.school,32,France,Kruglov,Female
45131783,management,married,high.school,43,France,Chin,Male
45973968,unemployed,married,high.school,34,Germany,King,Female
45967618,blue-collar,single,basic.4y,25,France,Hansen,Male
45907929,retired,married,unknown,41,France,Ting,Female
45907825,technician,single,basic.4y,25,France,Stone,Male
45907308,admin.,married,university.degree,43,France,McLean,Female
45906372,technician,married,basic.9y,34,France,Zikoranachidimma,Female
45874193,technician,married,basic.9y,44,France,Fu,Female
45592631,self-employed,married,university.degree,59,Germany,Trevisano,Female
45592044,technician,divorced,professional.course,39,France,Fallaci,Male
45592032,unknown,married,high.school,52,Germany,Wiley,Male
45591994,admin.,married,basic.4y,50,France,Chiagoziem,Male
45591949,technician,divorced,university.degree,42,France,Murray,Male
45591929,blue-collar,married,university.degree,30,Germany,Chuang,Female
45591910,management,married,high.school,49,Spain,Huang,Male
45591849,job,single,basic.6y,44,Spain,Chukwukere,Male
45591802,housemaid,married,university.degree,41,Spain,Hsia,Male
45591778,services,single,high.school,27,Spain,Lee,Male
45591568,services,single,university.degree,32,Spain,Theus,Female
45591491,admin.,single,high.school,27,Germany,Jennings,Female
45591470,services,single,university.degree,29,France,Parker,Female
45591440,services,married,university.degree,53,Germany,Tan,Male
45591408,admin.,single,basic.9y,30,Germany,Barry,Male
45571272,blue-collar,single,university.degree,29,Spain,Tuan,Female
45373278,technician,single,university.degree,32,Spain,Patterson,Female
45348896,services,divorced,university.degree,55,Germany,Ofodile,Male
45830513,blue-collar,married,university.degree,39,France,Chandler,Male
44396815,services,single,high.school,37,France,Nash,Female
45857786,blue-collar,married,university.degree,26,France,Atkinson,Male
44396737,housemaid,married,university.degree,52,Germany,Brenan,Male
45857773,blue-collar,single,university.degree,28,Spain,Obidimkpa,Female
44396660,retired,single,university.degree,33,Germany,Terry,Male
45857772,blue-collar,married,university.degree,60,Spain,Spring,Male
44396583,blue-collar,married,basic.4y,45,France,Mahmood,Male
45857767,blue-collar,single,university.degree,32,Germany,Campbell,Male
44396506,management,married,basic.9y,50,France,Bellucci,Male
45857766,unemployed,divorced,basic.4y,47,Spain,Amaechi,Female
44396428,blue-collar,married,university.degree,40,France,Foxall,Female
45857751,retired,married,high.school,45,Spain,Bentley,Female
44396351,technician,married,basic.9y,52,France,Baird,Female
45857750,admin.,married,unknown,43,France,Howard,Female
44396274,technician,married,basic.6y,40,France,Henry,Male
45857728,technician,single,basic.9y,43,Spain,Sopuluchukwu,Female
44396197,self-employed,single,basic.9y,28,Spain,Rocher,Female
45857729,technician,married,professional.course,36,Germany,White,Female
44396119,unknown,married,high.school,37,Spain,Komar,Female
45857564,admin.,single,university.degree,32,Germany,Russo,Female
44396042,technician,married,high.school,26,France,Loewenthal,Female
45857542,blue-collar,married,high.school,35,Spain,Aliyeva,Male
44395965,management,married,university.degree,56,France,Montes,Female
45857543,job,married,basic.4y,56,Germany,Kuo,Female
44395888,housemaid,single,university.degree,37,France,Cheng,Female
45856888,services,single,professional.course,43,Spain,McIntosh,Female
44395810,services,married,high.school,41,France,T'ao,Female
45856873,admin.,single,basic.4y,55,France,Tyndall,Male
44395733,services,single,professional.course,43,France,Bailey,Male
45856859,services,married,university.degree,29,Spain,Onyekaozulu,Female
44395656,admin.,married,high.school,31,Germany,Nwachukwu,Female
45856857,blue-collar,single,university.degree,39,France,Romani,Male
44395578,technician,single,basic.9y,38,Spain,Chin,Male
44396892,services,married,high.school,56,France,Bellucci,Male
45856858,blue-collar,married,unknown,36,France,Christmas,Female
45855062,services,married,basic.4y,54,France,Moore,Female
44397665,blue-collar,married,university.degree,34,France,Genovesi,Female
45844168,housemaid,single,basic.9y,28,France,Cartwright,Male
44397587,blue-collar,married,basic.4y,34,Germany,Johnstone,Male
45844045,retired,married,basic.9y,45,Spain,Warner,Male
44397510,blue-collar,married,university.degree,59,Spain,Stephenson,Male
45843685,blue-collar,married,professional.course,46,Spain,Ellis,Female
44397433,blue-collar,married,basic.9y,25,Germany,Nebechi,Female
45843686,management,divorced,university.degree,33,Spain,Chu,Male
44397356,unemployed,married,university.degree,27,Spain,Onuchukwu,Male
45843684,blue-collar,divorced,university.degree,33,Germany,Steele,Male
44397278,retired,married,basic.4y,56,Spain,Quaife,Male
45824813,technician,married,high.school,25,Spain,Scott,Male
44397124,admin.,married,high.school,30,France,Yeh,Male
45710537,technician,divorced,basic.9y,38,Germany,Y?,Female
45699762,technician,single,university.degree,37,Spain,Conti,Female
44397201,self-employed,married,university.degree,58,France,Holder,Male
45699439,technician,married,basic.6y,28,Germany,Burgess,Male
45636092,unknown,married,basic.9y,42,France,Ozuluonye,Male
45619226,admin.,single,professional.course,36,Spain,De Luca,Male
44397047,technician,married,professional.course,52,Spain,Li Fonti,Male
45603119,blue-collar,single,high.school,33,Spain,Freeman,Male
44396969,management,single,university.degree,33,France,Pisani,Male
45345676,job,single,high.school,29,France,Ignatieff,Female
45291023,housemaid,married,basic.9y,34,France,Lahti,Male
45158846,services,single,university.degree,50,France,Perkins,Female
44398437,services,married,university.degree,38,Germany,Conway,Female
45082802,admin.,married,high.school,33,France,Hayes,Male
44398360,services,married,university.degree,42,Spain,Rizzo,Female
45026953,services,married,university.degree,52,France,Krylov,Female
44398283,admin.,married,basic.9y,28,Spain,Li Fonti,Female
44786575,blue-collar,married,high.school,56,Spain,Talbot,Female
44398206,technician,married,professional.course,35,Germany,Matthias,Female
44698204,services,married,high.school,33,Spain,Boyle,Female
44398128,blue-collar,married,basic.9y,32,France,Ch'eng,Female
44375521,services,married,basic.4y,50,Spain,Mason,Male
44398051,blue-collar,single,basic.9y,29,Spain,Bruno,Female
44280068,housemaid,married,professional.course,30,Spain,Smeaton,Male
44397974,blue-collar,married,basic.9y,46,Spain,Miller,Female
44095100,retired,single,high.school,26,Germany,Gotch,Male
44397896,blue-collar,single,basic.9y,34,France,Fu,Female
43618547,blue-collar,married,basic.9y,46,France,O'Toole,Female
44397819,blue-collar,married,high.school,33,Spain,Ledford,Female
42778494,management,divorced,high.school,50,Spain,Iadanza,Female
44397742,unemployed,single,basic.9y,31,Spain,Alaniz,Male
45970214,blue-collar,married,professional.course,48,France,Saunders,Male
45970209,retired,married,high.school,57,Germany,Lin,Female
45265645,technician,divorced,basic.9y,45,Germany,Pinto,Male
45265641,admin.,married,professional.course,50,Spain,Streeter,Male
45888652,technician,single,basic.9y,44,Spain,Shaw,Male
45939569,technician,married,high.school,44,Germany,Chen,Male
45842916,self-employed,married,high.school,32,Germany,Barclay,Female
45842891,technician,single,basic.9y,37,France,Kodilinyechukwu,Female
45842728,unknown,single,high.school,34,France,Otitodilichukwu,Male
45979050,admin.,married,basic.9y,27,France,McKenzie,Female
45979075,technician,single,university.degree,40,France,Woods,Female
45740138,blue-collar,married,high.school,39,France,Hsing,Male
45740529,management,married,high.school,29,France,Wheare,Male
44769704,job,married,basic.6y,34,France,Yobachi,Male
39344436,housemaid,married,basic.9y,25,France,Fang,Male
44450577,services,married,basic.9y,29,France,Pearson,Male
45951751,services,single,professional.course,44,Germany,Brown,Male
44077022,admin.,single,university.degree,33,Germany,L?,Male
44076961,services,married,basic.4y,33,Spain,Padovesi,Female
22684671,services,married,high.school,40,Germany,Soto,Male
35205907,admin.,married,basic.4y,59,France,Greco,Female
27045865,blue-collar,single,professional.course,38,Spain,Giordano,Female
46041199,technician,married,basic.6y,41,Germany,Bogle,Male
46023826,services,married,high.school,33,Germany,Grimmett,Male
46023760,blue-collar,married,high.school,36,France,Ayers,Male
45979261,services,married,basic.9y,48,Germany,Miller,Female
45978941,blue-collar,divorced,high.school,44,France,Webb,Male
45978932,housemaid,divorced,basic.9y,50,France,Lombardi,Male
45942254,blue-collar,married,professional.course,35,France,Wei,Male
45942252,retired,married,basic.4y,51,Germany,Ross,Female
45942242,blue-collar,married,basic.9y,24,Spain,Jideofor,Male
45942226,blue-collar,married,high.school,32,France,King,Male
45942211,blue-collar,divorced,high.school,56,Germany,Nwokeocha,Male
45942135,management,married,university.degree,50,Spain,Humphries,Male
45942085,unemployed,married,high.school,38,France,Olisaemeka,Male
45942076,blue-collar,single,university.degree,25,Germany,Yobanna,Male
45939892,retired,single,high.school,28,France,Ch'iu,Male
45939885,technician,married,basic.4y,41,Spain,Fleming,Male
45939880,admin.,married,unknown,34,France,Trevisan,Female
45939876,technician,single,high.school,27,France,Aleksandrova,Female
45939108,technician,married,university.degree,31,France,Onwuamaeze,Male
45933015,self-employed,married,basic.4y,39,Germany,Knox,Male
45931754,technician,married,unknown,26,France,Chia,Male
45931235,unknown,married,basic.6y,37,Spain,Townsend,Male
45930773,admin.,single,high.school,25,Germany,Dike,Female
45930704,technician,married,high.school,33,France,Moyes,Male
45930620,blue-collar,married,unknown,40,France,Beavers,Male
45930603,management,single,university.degree,37,France,Tretiakova,Male
45927499,job,married,basic.9y,46,France,Fuller,Male
45927275,housemaid,divorced,high.school,53,Spain,Dellucci,Female
